,EEG_1,EEG_2,EEG_3,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,GSR_4,EMOTION_1,EMOTION_2,EMOTION
83,0.9431715047766152,0.020321748980520377,0.00041297348162728094,1.6845218201472352,0.11646383185015766,0.2298244143050422,0.41203111987905494,0.5548279659493678,0.8491882201183725,394.492079281941,0.0,3.0,3.0
84,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,265.1071040558217,0.0,0.0,0.0
85,0.9627111476646065,0.020000659919652754,0.0004000263972216041,1.7240004267723212,0.24448523859559554,0.15848576248015273,0.2992560561244992,0.4273509092917483,0.5842124971962767,817.597085968556,0.0,0.0,0.0
86,0.9585078233391032,0.021103509902174494,0.000445358130191177,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,115.13230188534988,0.0,0.0,0.0
87,0.8784576880338304,0.034976652976429504,0.0012233662534335747,1.6873749761623336,0.13404613070972488,0.18579818149136137,0.31920976048848376,0.4714230758999618,0.7308875085427924,412.4213159272487,0.0,0.0,0.0
88,0.9552568843560073,0.024116505205073573,0.0005816058233063406,1.766650229166366,0.25651009558990484,0.1471862813963273,0.29837239038894253,0.41753327432165,0.6043159668533294,395.839520256092,0.0,0.0,0.0
89,0.961665143236866,0.02294239377993648,0.000526353432353668,1.7294242087244855,0.19360814640190663,0.16394606142599705,0.29915971451188844,0.4565711190416607,0.663037379088575,770.5232251264063,1.0,0.0,1.0
90,0.9431715047766152,0.020321748980520377,0.00041297348162728094,1.6845218201472352,0.11646383185015766,0.2298244143050422,0.41203111987905494,0.5548279659493678,0.8491882201183725,393.7234155890036,0.0,4.0,4.0
91,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,265.1071040558217,0.0,0.0,0.0
92,0.9497169623389214,0.030847098648596562,0.0009515434950362479,1.6192450656334054,0.11105313437222936,0.2472513855110192,0.450439826931784,0.6295633134328247,0.8173611065466191,654.6841414033645,0.0,0.0,0.0
93,0.9373819051175317,0.026106392475232946,0.0006815437280708994,1.6242243115424089,0.19279064496561063,0.15309807155975386,0.303854931697382,0.45860604052386666,0.5995688336003793,115.13230188534988,0.0,0.0,0.0
94,0.9413264149033402,0.02514793280308245,0.0006324185242683503,1.806965046342815,0.13591774584205346,0.16076033418355223,0.2936080157193281,0.436395408799523,0.5761569777366563,794.7345435793106,0.0,0.0,0.0
95,0.854812165465868,0.062303170252115674,0.0038816850234641115,1.4871188803144657,0.15671937876568948,0.12942010822591546,0.2761169370195282,0.3820148755720979,0.5431660689694118,395.839520256092,0.0,0.0,0.0
96,0.854812165465868,0.062303170252115674,0.0038816850234641115,1.4871188803144657,0.15671937876568948,0.12942010822591546,0.2761169370195282,0.3820148755720979,0.5431660689694118,395.839520256092,0.0,0.0,0.0
97,0.9259060126663793,0.036421290431466524,0.0013265103966932348,1.6794005729492358,0.07646334214622018,0.2549966856879079,0.45747964306069805,0.7089953727999689,0.9748590860252224,394.492079281941,0.0,1.0,1.0
98,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,377.1658933461497,0.0,0.0,0.0
99,0.911300361460217,0.041652248271354705,0.001734909786058571,0.5576105558743417,0.1421040628553125,0.26390154378637753,0.5116253039365549,0.6654591890287785,0.7159618583261167,377.1658933461497,0.0,0.0,0.0
100,0.9585078233391032,0.021103509902174494,0.000445358130191177,1.6820935578414427,0.12808916799856354,0.17669494348422032,0.35386584669615073,0.5002219355051205,0.6500076878993276,426.5258115796749,0.0,0.0,0.0
